Name,Link
Dairy Don,https://www.zomato.com/mumbai/dairy-don-goregaon-west
Dimsum & More,https://www.zomato.com/mumbai/dimsum-and-more-santacruz-west
Dimple Punjabi Dhaba,https://www.zomato.com/mumbai/dimple-punjabi-dhaba-kopar-khairane-navi-mumbai
Deccan Chargers Biryani Point,https://www.zomato.com/mumbai/deccan-chargers-biryani-point-kopar-khairane-navi-mumbai
Deepa,https://www.zomato.com/mumbai/deepa-ghatkopar-west
Dairy Don,https://www.zomato.com/mumbai/dairy-don-5-borivali-west
Deliciae Patisserie,https://www.zomato.com/mumbai/deliciae-patisserie-ghatkopar-west
Dairy Don,https://www.zomato.com/mumbai/dairy-don-dahisar-east
Dadar Mumbai 28,https://www.zomato.com/mumbai/dadar-mumbai-28-dadar-west
Downtown China,https://www.zomato.com/downtownchinabhandup
Delhi Zaika,https://www.zomato.com/mumbai/delhi-zaika-byculla
Dwarka Restaurant,https://www.zomato.com/mumbai/dwarka-restaurant-fort
The Detox,https://www.zomato.com/mumbai/the-detox-versova
Dragon Food Court,https://www.zomato.com/mumbai/dragon-food-court-bhandup
Dwarka Veg Delight,https://www.zomato.com/mumbai/dwarka-veg-delight-nalasopara
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-ghansoli-navi-mumbai
Delhi Rasoi,https://www.zomato.com/mumbai/delhi-rasoi-1-girgaum
Dakshin Culture Curry,https://www.zomato.com/mumbai/dakshin-culture-curry-andheri-lokhandwala
Devi Prasad,https://www.zomato.com/mumbai/devi-prasad-vashi-navi-mumbai
Dakshin Diner,https://www.zomato.com/mumbai/dakshin-diner-dombivali-east
Don Giovanni,https://www.zomato.com/mumbai/don-giovanni-juhu
Delhi Tadka,https://www.zomato.com/mumbai/delhi-tadka-1-jogeshwari
Doughmydear,https://www.zomato.com/mumbai/doughmydear-veera-desai-area
Darya Sagar,https://www.zomato.com/mumbai/darya-sagar-vasai
Deli,https://www.zomato.com/mumbai/deli-malad-west
Dwaraka,https://www.zomato.com/mumbai/dwaraka-kalamboli-navi-mumbai
Dilli Haat,https://www.zomato.com/mumbai/dilli-haat-bhandup
Dwarka Pure Veg.,https://www.zomato.com/mumbai/dwarka-pure-veg-old-panvel-navi-mumbai
Dosa N More,https://www.zomato.com/mumbai/dosa-n-more-kandivali-east
Desh,https://www.zomato.com/mumbai/desh-goregaon-east
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-gorai
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-2-nerul-navi-mumbai
Daal Baati Restaurant,https://www.zomato.com/mumbai/daal-baati-restaurant-sanpada-navi-mumbai
Disha Family Restaurant & Bar,https://www.zomato.com/mumbai/disha-family-restaurant-bar-kandivali-west
D' Veggies,https://www.zomato.com/mumbai/d-veggies-kharghar-navi-mumbai
Disha's Pizza Inn,https://www.zomato.com/mumbai/dishas-pizza-inn-virar
Dum-A-Dum - North Indian Kitchen & Grill,https://www.zomato.com/mumbai/dum-a-dum-north-indian-kitchen-grill-kharghar-navi-mumbai
Donatos Pizza,https://www.zomato.com/mumbai/donatos-pizza-vasai
Amar's Kitchen,https://www.zomato.com/mumbai/amars-kitchen-vasai
Divino Treats,https://www.zomato.com/mumbai/divino-treats-7-bungalows
Dairy Don,https://www.zomato.com/mumbai/dairy-don-1-bhayandar
Dragon Place,https://www.zomato.com/mumbai/dragon-place-carter-road-bandra-west
Dr's Kitchen,https://www.zomato.com/mumbai/drs-kitchen-mahakali
Delhi Belly,https://www.zomato.com/mumbai/delhi-belly-4-bungalows
Deepak Juice Center,https://www.zomato.com/mumbai/deepak-juice-center-goregaon-west
Di Bella Coffee,https://www.zomato.com/mumbai/di-bella-coffee-colaba
Diwine - Sahara Star,https://www.zomato.com/mumbai/diwine-sahara-star-vile-parle-east
Dakshinayan,https://www.zomato.com/mumbai/dakshinayan-1-malabar-hill
Don Giovanni,https://www.zomato.com/mumbai/restaurants/west/juhu/don-giovanni-37135
D' Food Factory,https://www.zomato.com/mumbai/d-food-factory-charni-road
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-kalamboli-navi-mumbai
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-1-vikhroli
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-2-mira-road
Debnath Chinese Food,https://www.zomato.com/mumbai/debnath-chinese-food-mira-road
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-malad-east
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-2-kharghar-navi-mumbai
Dwarkadhish Mithaiwala,https://www.zomato.com/mumbai/dwarkadhish-mithaiwala-dombivali-east
Dragon Express,https://www.zomato.com/mumbai/dragon-express-vashi-navi-mumbai
Dips N Dough,https://www.zomato.com/mumbai/dips-n-dough-kandivali-west
Dulcia,https://www.zomato.com/mumbai/dulcia-byculla
Durva Food Corner,https://www.zomato.com/mumbai/durva-food-corner-thane-east
Desai Bhaishankar Gaurishankar,https://www.zomato.com/mumbai/desai-bhaishankar-gaurishankar-kandivali-west
Daffodil's23 - Kings Court,https://www.zomato.com/mumbai/daffodils23-kings-court-vasai
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-2-ulhasnagar
Devgiri,https://www.zomato.com/mumbai/devgiri-dombivali-east
Delite Galaxy,https://www.zomato.com/mumbai/delite-galaxy-near-andheri-east-station
Death By Chocolate,https://www.zomato.com/mumbai/death-by-chocolate-powai
Delhi 6,https://www.zomato.com/mumbai/delhi-6-malad-west
The Deck,https://www.zomato.com/mumbai/the-deck-panch-pakhadi-thane-west
Dhaba Cafe,https://www.zomato.com/mumbai/dhaba-cafe-mulund-west
Darshan Ice Cream,https://www.zomato.com/mumbai/darshan-ice-cream-castle-mill-thane-west
Dwarka,https://www.zomato.com/mumbai/dwarka-upvan-thane-west
De Noodle House,https://www.zomato.com/mumbai/de-noodle-house-mira-road
Delivery Maharaj,https://www.zomato.com/mumbai/delivery-maharaj-malad-west
D'Olive Garcia,https://www.zomato.com/mumbai/dolive-garcia-chembur
Drag-On Nation,https://www.zomato.com/mumbai/drag-on-nation-sion
D Sharma Punjab,https://www.zomato.com/mumbai/d-sharma-punjab-khar
Dainik Chinese Corner,https://www.zomato.com/mumbai/dainik-chinese-corner-khopat-thane-west
D C Designer Cakes,https://www.zomato.com/mumbai/d-c-designer-cakes-virar
Desi Curry,https://www.zomato.com/mumbai/desi-curry-byculla
Krishna Chinese Corner,https://www.zomato.com/mumbai/krishna-chinese-corner-nalasopara
Devil And Angel,https://www.zomato.com/mumbai/devil-and-angel-dombivali-east
Devkar Express Dosa,https://www.zomato.com/mumbai/devkar-express-dosa-carter-road-bandra-west
Dosa Plaza,https://www.zomato.com/mumbai/dosa-plaza-seawoods-navi-mumbai
Dairy Don,https://www.zomato.com/mumbai/dairy-don-1-kandivali-west
Dips N Desserts,https://www.zomato.com/mumbai/dips-n-desserts-malabar-hill
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-new-panvel-navi-mumbai
Dairy Don,https://www.zomato.com/mumbai/dairy-don-2-borivali-west
Deepak Farsan Mart,https://www.zomato.com/mumbai/deepak-farsan-mart-kurla
Desi Tadka,https://www.zomato.com/mumbai/desi-tadka-1-kopar-khairane-navi-mumbai
Delicia,https://www.zomato.com/mumbai/delicia-naupada-thane-west
Debailleul,https://www.zomato.com/mumbai/debailleul-prabhadevi
Delhi Dine,https://www.zomato.com/mumbai/delhi-dine-kharghar-navi-mumbai
Desai's Kitchen,https://www.zomato.com/mumbai/desais-kitchen-khopat-thane-west
Dolphy's,https://www.zomato.com/mumbai/dolphys-powai
Dwarkadheesh,https://www.zomato.com/mumbai/dwarkadheesh-ghatkopar-west
Devak Kalji Malwani Katta,https://www.zomato.com/mumbai/devak-kalji-malwani-katta-dadar-east
Daily Bread,https://www.zomato.com/mumbai/daily-bread-chembur
Desai Bhaishankar Gaurishankar,https://www.zomato.com/mumbai/desai-bhaishankar-gaurishankar-girgaum
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-cst
Darbaar-e-Zaika,https://www.zomato.com/mumbai/darbaar-e-zaika-mira-road
Dev's Kitchen,https://www.zomato.com/mumbai/devs-kitchen-ghodbunder-road
Dairy Don,https://www.zomato.com/mumbai/dairy-don-kopar-khairane-navi-mumbai
David's Tandoor & Kababs,https://www.zomato.com/mumbai/davids-tandoor-kababs-jogeshwari
Dimsum Fangzi,https://www.zomato.com/mumbai/dimsum-fangzi-mira-road
Denish The Bake House,https://www.zomato.com/mumbai/denish-the-bake-house-1-kurla
Dossino,https://www.zomato.com/mumbai/dossino-vashi-navi-mumbai
Dolcemente Italia,https://www.zomato.com/mumbai/dolcemente-italia-khar
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-powai
Decent Restaurant,https://www.zomato.com/mumbai/decent-restaurant-wadala
Dazzle Resto-O-Lounge,https://www.zomato.com/mumbai/dazzle-resto-o-lounge-fort
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-kandivali-west
Dum Dum Biryani,https://www.zomato.com/mumbai/dum-dum-biryani-veera-desai-area
Dilli 6,https://www.zomato.com/mumbai/dilli--chakala
Devi Prasad,https://www.zomato.com/mumbai/devi-prasad-bandra-east
Di Bella Coffee,https://www.zomato.com/mumbai/di-bella-coffee-bandra-kurla-complex
DJ's Kitchen,https://www.zomato.com/mumbai/djs-kitchen-jogeshwari
Delhi Misthan Express,https://www.zomato.com/mumbai/delhi-misthan-express-kalbadevi
Dairy Don,https://www.zomato.com/mumbai/dairy-don-2-kandivali-west
Doodle Cafe,https://www.zomato.com/mumbai/doodle-cafe-vile-parle-east
DNS Sea Shore,https://www.zomato.com/mumbai/dns-sea-shore-mira-road
D-Delish,https://www.zomato.com/mumbai/d-delish-sanpada-navi-mumbai
Dhanraj,https://www.zomato.com/mumbai/dhanraj-chembur
Delhi Tadka,https://www.zomato.com/mumbai/delhi-tadka-mahim
Dumpling King,https://www.zomato.com/mumbai/dumpling-king-malad-west
Dastarkhwan,https://www.zomato.com/mumbai/dastarkhwan-versova
Royal Tandoor House,https://www.zomato.com/mumbai/royal-tandoor-house-virar
Delicious Sweets & Dryfruits,https://www.zomato.com/mumbai/delicious-sweets-dryfruits-hiranandani-estate-thane-west-thane
Doi Mishti,https://www.zomato.com/mumbai/doi-mishti-majiwada-thane-west
Deepa Restaurant,https://www.zomato.com/mumbai/deepa-restaurant-old-panvel-navi-mumbai
Desai Bhaishankar Gaurishankar,https://www.zomato.com/mumbai/desai-bhaishankar-gaurishankar-kalbadevi
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-1-mira-road
D.T. Family Restaurant & Bar,https://www.zomato.com/mumbai/dt-family-restaurant-bar-virar
Dairy Don,https://www.zomato.com/mumbai/dairy-don-bhayandar
District Delish,https://www.zomato.com/mumbai/district-delish-versova
Diner's Paradise,https://www.zomato.com/mumbai/diners-paradise-dahisar-east
Dumpling Chinese Corner,https://www.zomato.com/mumbai/dumpling-chinese-corner-dadar-west
Darshan Ice Cream,https://www.zomato.com/mumbai/darshan-ice-cream-vasant-vihar-thane-west
Dazzel,https://www.zomato.com/mumbai/dazzel-cst
Dwara Restaurant & Bar,https://www.zomato.com/mumbai/dwara-restaurant-bar-borivali-west
Dragon Spice,https://www.zomato.com/mumbai/dragon-spice-dombivali-west
Delhi Belly,https://www.zomato.com/mumbai/delhi-belly-7-bungalows
Danish Kebab Corner,https://www.zomato.com/mumbai/danish-kebab-corner-bandra-talao-bandra-west
Daryush Bakery,https://www.zomato.com/mumbai/daryush-bakery-girgaum
Dhanraj Restaurant And Bar,https://www.zomato.com/mumbai/dhanraj-restaurant-and-bar-dahisar-west
Dairy Don,https://www.zomato.com/mumbai/dairy-don-malad-west
Dosa's & Curry's,https://www.zomato.com/mumbai/dosas-curry-s-powai
Desi Rasoi,https://www.zomato.com/mumbai/desi-rasoi-kandivali-west
Dawat,https://www.zomato.com/mumbai/dawat-seawoods-navi-mumbai
Dragon Paradise,https://www.zomato.com/mumbai/dragon-paradise-chakala
Dairy Don,https://www.zomato.com/mumbai/dairy-don-charni-road
The Drunken Clam,https://www.zomato.com/mumbai/the-drunken-clam-linking-road-bandra-west
Devi Jyoti,https://www.zomato.com/mumbai/devi-jyoti-bhayandar
Donatos Pizza,https://www.zomato.com/mumbai/donatos-pizza-virar
Daawat E Majlis,https://www.zomato.com/mumbai/daawat-e-majlis-oshiwara
Dil Se Nimantran,https://www.zomato.com/mumbai/dil-se-nimantran-mira-road
Dazzling Spices,https://www.zomato.com/mumbai/dazzling-spices-kalyan
Daawat,https://www.zomato.com/mumbai/daawat-nerul-navi-mumbai
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-1-santacruz-west
Dal Baati Churma,https://www.zomato.com/mumbai/dal-baati-churma-malad-west
Dairy Don,https://www.zomato.com/mumbai/dairy-don-2-bhayandar
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-1-goregaon-east
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-3-bhandup
Dessertz,https://www.zomato.com/mumbai/dessertz-vasant-vihar-thane-west
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-3-ulhasnagar
Desi Basket,https://www.zomato.com/mumbai/desi-basket-kandivali-east
Di Bella Coffee,https://www.zomato.com/mumbai/di-bella-coffee-kurla
Dawat Multicusine Restaurant,https://www.zomato.com/mumbai/dawat-multicusine-restaurant-kharghar-navi-mumbai
Dynasty,https://www.zomato.com/mumbai/dynasty-owale-thane-west
Dial Organic,https://www.zomato.com/mumbai/dial-organic-santacruz-west
Durga Lunch Home,https://www.zomato.com/mumbai/durga-lunch-home-mulund-west
Dessert Delights,https://www.zomato.com/mumbai/dessert-delights-malabar-hill
Delicacy Of China,https://www.zomato.com/mumbai/delicacy-of-china-kandivali-west
Dubai Foods,https://www.zomato.com/mumbai/dubai-foods-kamothe-navi-mumbai
Dum Biryani,https://www.zomato.com/mumbai/dum-biryani-juhu
Dim Sum N More,https://www.zomato.com/mumbai/dim-sum-n-more-churchgate
Dwarka Lunch Home,https://www.zomato.com/mumbai/dwarka-lunch-home-cbd-belapur-navi-mumbai
Delhicacy,https://www.zomato.com/mumbai/delhicacy-hiranandani-estate-thane-west
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-bhayandar
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-vasai
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-3-andheri-lokhandwala
Devil's Kitchen,https://www.zomato.com/mumbai/devils-kitchen-bandra-east
Dara's Essence,https://www.zomato.com/mumbai/daras-essence-borivali-west
Dattakrupa,https://www.zomato.com/mumbai/dattakrupa-malad-west
Desi Zaika,https://www.zomato.com/mumbai/desi-zaika-kopar-khairane-navi-mumbai
Dossa Mania,https://www.zomato.com/mumbai/dossa-mania-kalyan
Divine Exotica,https://www.zomato.com/mumbai/divine-exotica-worli
Dombivali Delights,https://www.zomato.com/mumbai/dombivali-delights-dombivali-west
Dilli 6,https://www.zomato.com/mumbai/dilli--mahakali
Durga Refreshment,https://www.zomato.com/mumbai/durga-vile-parle-east
Dev Prasad,https://www.zomato.com/mumbai/dev-prasad-kharghar-navi-mumbai
Dashrath Vadapav,https://www.zomato.com/mumbai/dashrath-vadapav-borivali-east
Dariya Sagar,https://www.zomato.com/mumbai/dariya-sagar-chembur
Deepak Restaurant & Bar,https://www.zomato.com/mumbai/deepak-restaurant-bar-lower-parel
Deshi Tadka,https://www.zomato.com/mumbai/deshi-tadka-nalasopara
Dairy Don,https://www.zomato.com/mumbai/dairy-don-2-mira-road
Da Vinci,https://www.zomato.com/mumbai/da-vinci-pali-hill-bandra-west
Dadajee Ice Cream Parlour,https://www.zomato.com/mumbai/dadajee-ice-cream-parlour-azad-nagar
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-2-marol
Divine Chinese Corner,https://www.zomato.com/mumbai/divine-chinese-corner-vasai
Dum Biryani,https://www.zomato.com/mumbai/dum-biryani-ghansoli-navi-mumbai
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-marol
Durga Prasad Chinese & Fast Food,https://www.zomato.com/mumbai/durga-prasad-chinese-fast-food-bhandup
D.R. Fast Food,https://www.zomato.com/mumbai/d-r-fast-food-virar
Dairy Don,https://www.zomato.com/mumbai/dairy-don-dadar-east
The Daily Bread,https://www.zomato.com/mumbai/the-daily-bread-santacruz-west
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-goregaon-west
Dosa Plaza,https://www.zomato.com/mumbai/dosa-plaza-vasai
Durga Hotel,https://www.zomato.com/mumbai/durga-hotel-kurla
Daawat,https://www.zomato.com/mumbai/daawat-marol
Darshan Cold Storage,https://www.zomato.com/mumbai/darshan-cold-storage-pali-hill-bandra-west
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-castle-mill-thane-west
Desi Daily,https://www.zomato.com/mumbai/desi-daily-kharghar-navi-mumbai
Daya's,https://www.zomato.com/mumbai/dayas-kharghar-navi-mumbai
Dosa & More,https://www.zomato.com/mumbai/dosa-more-malad-west
Domino's Pizza On The Go,https://www.zomato.com/mumbai/dominos-pizza-on-the-go-azad-nagar
Dark Desires,https://www.zomato.com/mumbai/dark-desires-malabar-hill
Durga Chinese,https://www.zomato.com/mumbai/durga-chinese-mulund-west
Dimsum House - VITS Hotel,https://www.zomato.com/mumbai/dimsum-house-vits-hotel-chakala
Dadar Lucky,https://www.zomato.com/mumbai/dadar-lucky-dadar-west
Duttakrupa Homely Food,https://www.zomato.com/mumbai/duttakrupa-homely-food-malad-west
Diva Maharastracha,https://www.zomato.com/mumbai/diva-maharastracha-dadar-west
Delicacy Of China,https://www.zomato.com/mumbai/delicacy-of-china-andheri-lokhandwala
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-3-bhayandar
Deja Vu Cafe,https://www.zomato.com/mumbai/deja-vu-cafe-dadar-west
Dial A Kitchen,https://www.zomato.com/mumbai/dial-a-kitchen-dahisar-east
Dhuan Coffee and Grill,https://www.zomato.com/mumbai/dhuan-coffee-and-grill-4-bungalows
Delish House,https://www.zomato.com/mumbai/delish-house-chembur
Dwar Restaurant & Bar,https://www.zomato.com/mumbai/dwar-restaurant-bar-vasai
Darshan Restaurant & Bar,https://www.zomato.com/mumbai/darshan-restaurant-bar-dahisar-east
Dessert Diary Chocolates,https://www.zomato.com/mumbai/dessert-diary-chocolates-vasai
Delphin,https://www.zomato.com/mumbai/delphin-malad-west
Darjeeling Chinese,https://www.zomato.com/mumbai/darjeeling-chinese-vashi-navi-mumbai
Devi Prasad Bar & Restaurant,https://www.zomato.com/mumbai/devi-prasad-bar-restaurant-jogeshwari
Delicacies,https://www.zomato.com/mumbai/delicacies-peddar-road
De Oval Joint,https://www.zomato.com/mumbai/de-oval-joint-borivali-west
Dosa Tawa,https://www.zomato.com/mumbai/dosa-tawa-azad-nagar
Dairy Don,https://www.zomato.com/mumbai/dairy-don-1-mira-road
Dinesh & Friends,https://www.zomato.com/mumbai/dinesh-friends-santacruz-east
Delhi Tadka,https://www.zomato.com/mumbai/delhi-tadka-marol
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-bandra-kurla-complex
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-1-sakinaka
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-mira-road
Desi Tadka,https://www.zomato.com/mumbai/desi-tadka-kopar-khairane-navi-mumbai
Dwaraka Hotel,https://www.zomato.com/mumbai/dwaraka-hotel-marve
Deluxe Restaurant,https://www.zomato.com/mumbai/deluxe-restaurant-dombivali-east-thane
The Dessert Cart,https://www.zomato.com/mumbai/the-dessert-cart-prabhadevi
Drizzle,https://www.zomato.com/mumbai/drizzle-juhu
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-1-bhayandar
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-1-kalyan-thane
Dairy Don - Legend Quick Bites,https://www.zomato.com/mumbai/dairy-don-1-borivali-west
Denish The Cake Shop,https://www.zomato.com/mumbai/denish-the-cake-shop-1-goregaon-east
Desi Dhaba,https://www.zomato.com/mumbai/desi-dhaba-goregaon-east
Dezire,https://www.zomato.com/mumbai/dezire-goregaon-east
Delicacies,https://www.zomato.com/mumbai/delicacies-vile-parle-west
Desi Chaska,https://www.zomato.com/mumbai/desi-chaska-hiranandani-estate-thane-west
Deep Family Chinese,https://www.zomato.com/mumbai/deep-family-chinese-hiranandani-estate-thane-west
Desi Tadka,https://www.zomato.com/mumbai/desi-tadka-kamothe-navi-mumbai
D Punjab,https://www.zomato.com/mumbai/d-punjab-4-bungalows
De Chefs Kitchen,https://www.zomato.com/mumbai/de-chefs-kitchen-khar
Domino's Pizza,https://www.zomato.com/mumbai/dominos-pizza-1-versova
Deep Snacks Corner,https://www.zomato.com/mumbai/deep-snacks-corner-4-bungalows
